levelid,mapid,maplv,maintype,leveltype,levelindex,chapterindex,taskindex,level,levelname,chaptername,descriptiont,teamexp,everydaynum,sloot1,sloot2,sloot3,sloot4,sloot5,nextlevel,alevel1,Icon_X,Icon_Y,map_bg,battle_bg,ready_bg,music,monster_face,hang_up,Initial_anger,comat,dungeon_extra_drop1,dungeon_extra_drop2,dungeon_extra_drop3,dungeon_extra_drop4,daily_recharge_group,team_lack,story_id,level_skip,skip_type,skip_num
330252,330252,0,33,1,1,252,0,1,镇魂塔,第252层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330253,330251,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,80500000,0,0,0,0,0,0,0,1,1,160839000
330253,330253,0,33,1,1,253,0,1,镇魂塔,第253层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330254,330252,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,81000000,0,0,0,0,0,0,0,1,1,161838000
330254,330254,0,33,1,1,254,0,1,镇魂塔,第254层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330255,330253,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,81500000,0,0,0,0,0,0,0,1,1,162837000
330255,330255,0,33,1,1,255,0,1,镇魂塔,第255层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330256,330254,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,82000000,0,0,0,0,0,0,0,1,0,0
330256,330256,0,33,1,1,256,0,1,镇魂塔,第256层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330257,330255,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,82500000,0,0,0,0,0,0,0,1,1,164835000
330257,330257,0,33,1,1,257,0,1,镇魂塔,第257层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330258,330256,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,83000000,0,0,0,0,0,0,0,1,1,165834000
330258,330258,0,33,1,1,258,0,1,镇魂塔,第258层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330259,330257,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,83500000,0,0,0,0,0,0,0,1,1,166833000
330259,330259,0,33,1,1,259,0,1,镇魂塔,第259层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330260,330258,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,84000000,0,0,0,0,0,0,0,1,1,167832000
330260,330260,0,33,1,1,260,0,1,镇魂塔,第260层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330261,330259,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,84500000,0,0,0,0,0,0,0,1,0,0
330261,330261,0,33,1,1,261,0,1,镇魂塔,第261层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330262,330260,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,85000000,0,0,0,0,0,0,0,1,1,169830000
330262,330262,0,33,1,1,262,0,1,镇魂塔,第262层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330263,330261,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,85500000,0,0,0,0,0,0,0,1,1,170829000
330263,330263,0,33,1,1,263,0,1,镇魂塔,第263层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330264,330262,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,86000000,0,0,0,0,0,0,0,1,1,171828000
330264,330264,0,33,1,1,264,0,1,镇魂塔,第264层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330265,330263,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,86500000,0,0,0,0,0,0,0,1,1,172827000
330265,330265,0,33,1,1,265,0,1,镇魂塔,第265层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330266,330264,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,87000000,0,0,0,0,0,0,0,1,0,0
330266,330266,0,33,1,1,266,0,1,镇魂塔,第266层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330267,330265,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,87500000,0,0,0,0,0,0,0,1,1,174825000
330267,330267,0,33,1,1,267,0,1,镇魂塔,第267层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330268,330266,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,88000000,0,0,0,0,0,0,0,1,1,175824000
330268,330268,0,33,1,1,268,0,1,镇魂塔,第268层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330269,330267,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,88500000,0,0,0,0,0,0,0,1,1,176823000
330269,330269,0,33,1,1,269,0,1,镇魂塔,第269层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330270,330268,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,89000000,0,0,0,0,0,0,0,1,1,177822000
330270,330270,0,33,1,1,270,0,1,镇魂塔,第270层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330271,330269,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,89500000,0,0,0,0,0,0,0,1,0,0
330271,330271,0,33,1,1,271,0,1,镇魂塔,第271层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330272,330270,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,90000000,0,0,0,0,0,0,0,1,1,179820000
330272,330272,0,33,1,1,272,0,1,镇魂塔,第272层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330273,330271,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,90500000,0,0,0,0,0,0,0,1,1,180819000
330273,330273,0,33,1,1,273,0,1,镇魂塔,第273层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330274,330272,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,91000000,0,0,0,0,0,0,0,1,1,181818000
330274,330274,0,33,1,1,274,0,1,镇魂塔,第274层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330275,330273,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,91500000,0,0,0,0,0,0,0,1,1,182817000
330275,330275,0,33,1,1,275,0,1,镇魂塔,第275层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330276,330274,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,92000000,0,0,0,0,0,0,0,1,0,0
330276,330276,0,33,1,1,276,0,1,镇魂塔,第276层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330277,330275,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,92500000,0,0,0,0,0,0,0,1,1,184815000
330277,330277,0,33,1,1,277,0,1,镇魂塔,第277层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330278,330276,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,93000000,0,0,0,0,0,0,0,1,1,185814000
330278,330278,0,33,1,1,278,0,1,镇魂塔,第278层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330279,330277,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,93500000,0,0,0,0,0,0,0,1,1,186813000
330279,330279,0,33,1,1,279,0,1,镇魂塔,第279层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330280,330278,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,94000000,0,0,0,0,0,0,0,1,1,187812000
330280,330280,0,33,1,1,280,0,1,镇魂塔,第280层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330281,330279,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,94500000,0,0,0,0,0,0,0,1,0,0
330281,330281,0,33,1,1,281,0,1,镇魂塔,第281层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330282,330280,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,95000000,0,0,0,0,0,0,0,1,1,189810000
330282,330282,0,33,1,1,282,0,1,镇魂塔,第282层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330283,330281,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,95500000,0,0,0,0,0,0,0,1,1,190809000
330283,330283,0,33,1,1,283,0,1,镇魂塔,第283层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330284,330282,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,96000000,0,0,0,0,0,0,0,1,1,191808000
330284,330284,0,33,1,1,284,0,1,镇魂塔,第284层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330285,330283,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,96500000,0,0,0,0,0,0,0,1,1,192807000
330285,330285,0,33,1,1,285,0,1,镇魂塔,第285层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330286,330284,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,97000000,0,0,0,0,0,0,0,1,0,0
330286,330286,0,33,1,1,286,0,1,镇魂塔,第286层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330287,330285,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,97500000,0,0,0,0,0,0,0,1,1,194805000
330287,330287,0,33,1,1,287,0,1,镇魂塔,第287层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330288,330286,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,98000000,0,0,0,0,0,0,0,1,1,195804000
330288,330288,0,33,1,1,288,0,1,镇魂塔,第288层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330289,330287,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,98500000,0,0,0,0,0,0,0,1,1,196803000
330289,330289,0,33,1,1,289,0,1,镇魂塔,第289层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330290,330288,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,99000000,0,0,0,0,0,0,0,1,1,197802000
330290,330290,0,33,1,1,290,0,1,镇魂塔,第290层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330291,330289,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,99500000,0,0,0,0,0,0,0,1,0,0
330291,330291,0,33,1,1,291,0,1,镇魂塔,第291层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330292,330290,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,100000000,0,0,0,0,0,0,0,1,1,199800000
330292,330292,0,33,1,1,292,0,1,镇魂塔,第292层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330293,330291,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,100500000,0,0,0,0,0,0,0,1,1,200799000
330293,330293,0,33,1,1,293,0,1,镇魂塔,第293层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330294,330292,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,101000000,0,0,0,0,0,0,0,1,1,201798000
330294,330294,0,33,1,1,294,0,1,镇魂塔,第294层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330295,330293,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,101500000,0,0,0,0,0,0,0,1,1,202797000
330295,330295,0,33,1,1,295,0,1,镇魂塔,第295层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330296,330294,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,102000000,0,0,0,0,0,0,0,1,0,0
330296,330296,0,33,1,1,296,0,1,镇魂塔,第296层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330297,330295,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,102500000,0,0,0,0,0,0,0,1,1,204795000
330297,330297,0,33,1,1,297,0,1,镇魂塔,第297层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330298,330296,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,103000000,0,0,0,0,0,0,0,1,1,205794000
330298,330298,0,33,1,1,298,0,1,镇魂塔,第298层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330299,330297,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,103500000,0,0,0,0,0,0,0,1,1,206793000
330299,330299,0,33,1,1,299,0,1,镇魂塔,第299层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330300,330298,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,104000000,0,0,0,0,0,0,0,1,1,207792000
330300,330300,0,33,1,1,300,0,1,镇魂塔,第300层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,0,330299,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,104500000,0,0,0,0,0,0,0,1,0,0
340001,340001,0,34,1,1,1,0,1,镇魂塔,第1层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340002,0,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,5000000,0,0,0,0,0,0,0,1,1,9990000
340002,340002,0,34,1,1,2,0,1,镇魂塔,第2层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340003,340001,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,5500000,0,0,0,0,0,0,0,1,1,10989000
340003,340003,0,34,1,1,3,0,1,镇魂塔,第3层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340004,340002,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,6000000,0,0,0,0,0,0,0,1,1,11988000
340004,340004,0,34,1,1,4,0,1,镇魂塔,第4层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340005,340003,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,6500000,0,0,0,0,0,0,0,1,1,12987000
340005,340005,0,34,1,1,5,0,1,镇魂塔,第5层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340006,340004,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,7000000,0,0,0,0,0,0,0,1,0,0
340006,340006,0,34,1,1,6,0,1,镇魂塔,第6层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340007,340005,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,7500000,0,0,0,0,0,0,0,1,1,14985000
340007,340007,0,34,1,1,7,0,1,镇魂塔,第7层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340008,340006,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,8000000,0,0,0,0,0,0,0,1,1,15984000
340008,340008,0,34,1,1,8,0,1,镇魂塔,第8层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340009,340007,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,8500000,0,0,0,0,0,0,0,1,1,16983000
340009,340009,0,34,1,1,9,0,1,镇魂塔,第9层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340010,340008,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,9000000,0,0,0,0,0,0,0,1,1,17982000
340010,340010,0,34,1,1,10,0,1,镇魂塔,第10层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340011,340009,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,9500000,0,0,0,0,0,0,0,1,0,0
340011,340011,0,34,1,1,11,0,1,镇魂塔,第11层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340012,340010,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,10000000,0,0,0,0,0,0,0,1,1,19980000
340012,340012,0,34,1,1,12,0,1,镇魂塔,第12层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340013,340011,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,10500000,0,0,0,0,0,0,0,1,1,20979000
340013,340013,0,34,1,1,13,0,1,镇魂塔,第13层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340014,340012,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,11000000,0,0,0,0,0,0,0,1,1,21978000
340014,340014,0,34,1,1,14,0,1,镇魂塔,第14层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340015,340013,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,11500000,0,0,0,0,0,0,0,1,1,22977000
340015,340015,0,34,1,1,15,0,1,镇魂塔,第15层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340016,340014,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,12000000,0,0,0,0,0,0,0,1,0,0
340016,340016,0,34,1,1,16,0,1,镇魂塔,第16层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340017,340015,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,12500000,0,0,0,0,0,0,0,1,1,24975000
340017,340017,0,34,1,1,17,0,1,镇魂塔,第17层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340018,340016,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,13000000,0,0,0,0,0,0,0,1,1,25974000
340018,340018,0,34,1,1,18,0,1,镇魂塔,第18层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340019,340017,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,13500000,0,0,0,0,0,0,0,1,1,26973000
340019,340019,0,34,1,1,19,0,1,镇魂塔,第19层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340020,340018,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,14000000,0,0,0,0,0,0,0,1,1,27972000
340020,340020,0,34,1,1,20,0,1,镇魂塔,第20层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340021,340019,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,14500000,0,0,0,0,0,0,0,1,0,0
340021,340021,0,34,1,1,21,0,1,镇魂塔,第21层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340022,340020,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,15000000,0,0,0,0,0,0,0,1,1,29970000
340022,340022,0,34,1,1,22,0,1,镇魂塔,第22层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340023,340021,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,15500000,0,0,0,0,0,0,0,1,1,30969000
340023,340023,0,34,1,1,23,0,1,镇魂塔,第23层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340024,340022,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,16000000,0,0,0,0,0,0,0,1,1,31968000
340024,340024,0,34,1,1,24,0,1,镇魂塔,第24层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340025,340023,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,16500000,0,0,0,0,0,0,0,1,1,32967000
340025,340025,0,34,1,1,25,0,1,镇魂塔,第25层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340026,340024,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,17000000,0,0,0,0,0,0,0,1,0,0
340026,340026,0,34,1,1,26,0,1,镇魂塔,第26层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340027,340025,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,17500000,0,0,0,0,0,0,0,1,1,34965000
340027,340027,0,34,1,1,27,0,1,镇魂塔,第27层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340028,340026,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,18000000,0,0,0,0,0,0,0,1,1,35964000
340028,340028,0,34,1,1,28,0,1,镇魂塔,第28层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340029,340027,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,18500000,0,0,0,0,0,0,0,1,1,36963000
340029,340029,0,34,1,1,29,0,1,镇魂塔,第29层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340030,340028,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,19000000,0,0,0,0,0,0,0,1,1,37962000
340030,340030,0,34,1,1,30,0,1,镇魂塔,第30层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340031,340029,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,19500000,0,0,0,0,0,0,0,1,0,0
340031,340031,0,34,1,1,31,0,1,镇魂塔,第31层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340032,340030,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,20000000,0,0,0,0,0,0,0,1,1,39960000
340032,340032,0,34,1,1,32,0,1,镇魂塔,第32层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340033,340031,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,20500000,0,0,0,0,0,0,0,1,1,40959000
340033,340033,0,34,1,1,33,0,1,镇魂塔,第33层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340034,340032,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,21000000,0,0,0,0,0,0,0,1,1,41958000
340034,340034,0,34,1,1,34,0,1,镇魂塔,第34层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340035,340033,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,21500000,0,0,0,0,0,0,0,1,1,42957000
340035,340035,0,34,1,1,35,0,1,镇魂塔,第35层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340036,340034,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,22000000,0,0,0,0,0,0,0,1,0,0
340036,340036,0,34,1,1,36,0,1,镇魂塔,第36层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340037,340035,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,22500000,0,0,0,0,0,0,0,1,1,44955000
340037,340037,0,34,1,1,37,0,1,镇魂塔,第37层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340038,340036,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,23000000,0,0,0,0,0,0,0,1,1,45954000
340038,340038,0,34,1,1,38,0,1,镇魂塔,第38层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340039,340037,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,23500000,0,0,0,0,0,0,0,1,1,46953000
340039,340039,0,34,1,1,39,0,1,镇魂塔,第39层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340040,340038,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,24000000,0,0,0,0,0,0,0,1,1,47952000
340040,340040,0,34,1,1,40,0,1,镇魂塔,第40层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340041,340039,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,24500000,0,0,0,0,0,0,0,1,0,0
340041,340041,0,34,1,1,41,0,1,镇魂塔,第41层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340042,340040,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,25000000,0,0,0,0,0,0,0,1,1,49950000
340042,340042,0,34,1,1,42,0,1,镇魂塔,第42层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340043,340041,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,25500000,0,0,0,0,0,0,0,1,1,50949000
340043,340043,0,34,1,1,43,0,1,镇魂塔,第43层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,340044,340042,0,0,gk_Item_02,Item01_02,Item01_01,1008,1030302|1030302,0,0,26000000,0,0,0,0,0,0,0,1,1,51948000
