levelid,mapid,maintype,leveltype,levelindex,chapterindex,levelgroup,level,siege,levelname,chaptername,descriptiont,physicalstrength,teamexp,everydaynum,sloot1,sloot2,sloot3,sloot4,loot1,loot2,loot3,loot4,tasktypes,n1,n2,n3,n4,word,show,icon,heroid,herolv,heroclass,herostar,content,overdrama,aindex,bindex,condition,nextlevel,alevel1,alevel2,component,towershow,showtalk
905206,905206,9,3,2,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905205,0,20,0,0
905301,905301,9,1,3,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
905302,905302,9,1,3,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905301,0,20,0,0
905303,905303,9,1,3,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905302,0,20,0,0
905304,905304,9,1,3,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905303,0,20,0,0
905305,905305,9,1,3,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905304,0,20,0,0
905306,905306,9,3,3,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905305,0,20,0,0
905401,905401,9,1,4,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
905402,905402,9,1,4,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905401,0,20,0,0
905403,905403,9,1,4,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905402,0,20,0,0
905404,905404,9,1,4,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905403,0,20,0,0
905405,905405,9,1,4,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905404,0,20,0,0
905406,905406,9,3,4,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905405,0,20,0,0
905501,905501,9,1,5,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
905502,905502,9,1,5,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905501,0,20,0,0
905503,905503,9,1,5,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905502,0,20,0,0
905504,905504,9,1,5,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905503,0,20,0,0
905505,905505,9,1,5,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905504,0,20,0,0
905506,905506,9,3,5,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905505,0,20,0,0
905601,905601,9,1,6,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
905602,905602,9,1,6,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905601,0,20,0,0
905603,905603,9,1,6,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905602,0,20,0,0
905604,905604,9,1,6,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905603,0,20,0,0
905605,905605,9,1,6,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905604,0,20,0,0
905606,905606,9,3,6,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905605,0,20,0,0
905701,905701,9,1,7,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
905702,905702,9,1,7,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905701,0,20,0,0
905703,905703,9,1,7,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905702,0,20,0,0
905704,905704,9,1,7,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905703,0,20,0,0
905705,905705,9,1,7,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905704,0,20,0,0
905706,905706,9,3,7,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905705,0,20,0,0
905801,905801,9,1,8,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
905802,905802,9,1,8,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905801,0,20,0,0
905803,905803,9,1,8,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905802,0,20,0,0
905804,905804,9,1,8,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905803,0,20,0,0
905805,905805,9,1,8,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905804,0,20,0,0
905806,905806,9,3,8,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905805,0,20,0,0
906101,906101,9,1,1,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
906102,906102,9,1,1,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906101,0,20,0,0
906103,906103,9,1,1,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906102,0,20,0,0
906104,906104,9,1,1,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906103,0,20,0,0
906105,906105,9,1,1,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906104,0,20,0,0
906106,906106,9,3,1,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906105,0,20,0,0
906201,906201,9,1,2,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
906202,906202,9,1,2,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906201,0,20,0,0
906203,906203,9,1,2,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906202,0,20,0,0
906204,906204,9,1,2,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906203,0,20,0,0
906205,906205,9,1,2,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906204,0,20,0,0
906206,906206,9,3,2,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906205,0,20,0,0
906301,906301,9,1,3,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
906302,906302,9,1,3,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906301,0,20,0,0
906303,906303,9,1,3,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906302,0,20,0,0
906304,906304,9,1,3,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906303,0,20,0,0
906305,906305,9,1,3,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906304,0,20,0,0
906306,906306,9,3,3,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906305,0,20,0,0
906401,906401,9,1,4,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
906402,906402,9,1,4,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906401,0,20,0,0
906403,906403,9,1,4,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906402,0,20,0,0
906404,906404,9,1,4,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906403,0,20,0,0
906405,906405,9,1,4,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906404,0,20,0,0
906406,906406,9,3,4,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906405,0,20,0,0
906501,906501,9,1,5,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
906502,906502,9,1,5,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906501,0,20,0,0
906503,906503,9,1,5,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906502,0,20,0,0
906504,906504,9,1,5,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906503,0,20,0,0
906505,906505,9,1,5,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906504,0,20,0,0
906506,906506,9,3,5,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906505,0,20,0,0
906601,906601,9,1,6,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
906602,906602,9,1,6,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906601,0,20,0,0
906603,906603,9,1,6,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906602,0,20,0,0
906604,906604,9,1,6,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906603,0,20,0,0
906605,906605,9,1,6,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906604,0,20,0,0
906606,906606,9,3,6,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906605,0,20,0,0
906701,906701,9,1,7,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
906702,906702,9,1,7,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906701,0,20,0,0
906703,906703,9,1,7,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906702,0,20,0,0
906704,906704,9,1,7,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906703,0,20,0,0
906705,906705,9,1,7,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906704,0,20,0,0
906706,906706,9,3,7,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906705,0,20,0,0
906801,906801,9,1,8,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
906802,906802,9,1,8,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906801,0,20,0,0
906803,906803,9,1,8,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906802,0,20,0,0
906804,906804,9,1,8,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906803,0,20,0,0
906805,906805,9,1,8,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906804,0,20,0,0
906806,906806,9,3,8,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906805,0,20,0,0
907101,907101,9,1,1,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
907102,907102,9,1,1,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907101,0,20,0,0
907103,907103,9,1,1,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907102,0,20,0,0
907104,907104,9,1,1,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907103,0,20,0,0
907105,907105,9,1,1,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907104,0,20,0,0
907106,907106,9,3,1,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907105,0,20,0,0
907201,907201,9,1,2,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
907202,907202,9,1,2,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907201,0,20,0,0
907203,907203,9,1,2,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907202,0,20,0,0
907204,907204,9,1,2,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907203,0,20,0,0
907205,907205,9,1,2,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907204,0,20,0,0
907206,907206,9,3,2,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907205,0,20,0,0
907301,907301,9,1,3,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
907302,907302,9,1,3,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907301,0,20,0,0
907303,907303,9,1,3,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907302,0,20,0,0
907304,907304,9,1,3,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907303,0,20,0,0
907305,907305,9,1,3,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907304,0,20,0,0
907306,907306,9,3,3,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907305,0,20,0,0
907401,907401,9,1,4,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
907402,907402,9,1,4,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907401,0,20,0,0
907403,907403,9,1,4,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907402,0,20,0,0
907404,907404,9,1,4,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907403,0,20,0,0
907405,907405,9,1,4,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907404,0,20,0,0
907406,907406,9,3,4,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907405,0,20,0,0
907501,907501,9,1,5,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
907502,907502,9,1,5,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907501,0,20,0,0
907503,907503,9,1,5,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907502,0,20,0,0
907504,907504,9,1,5,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907503,0,20,0,0
907505,907505,9,1,5,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907504,0,20,0,0
907506,907506,9,3,5,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907505,0,20,0,0
907601,907601,9,1,6,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
907602,907602,9,1,6,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907601,0,20,0,0
907603,907603,9,1,6,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907602,0,20,0,0
907604,907604,9,1,6,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907603,0,20,0,0
907605,907605,9,1,6,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907604,0,20,0,0
907606,907606,9,3,6,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907605,0,20,0,0
907701,907701,9,1,7,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
907702,907702,9,1,7,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907701,0,20,0,0
907703,907703,9,1,7,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907702,0,20,0,0
907704,907704,9,1,7,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907703,0,20,0,0
907705,907705,9,1,7,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907704,0,20,0,0
907706,907706,9,3,7,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907705,0,20,0,0
907801,907801,9,1,8,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
907802,907802,9,1,8,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907801,0,20,0,0
907803,907803,9,1,8,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907802,0,20,0,0
907804,907804,9,1,8,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907803,0,20,0,0
907805,907805,9,1,8,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907804,0,20,0,0
907806,907806,9,3,8,6,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907805,0,20,0,0
908101,908101,9,1,0,1,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
908102,908102,9,1,0,2,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908101,0,20,0,0
908103,908103,9,1,0,3,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908102,0,20,0,0
908104,908104,9,1,0,4,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908103,0,20,0,0
908105,908105,9,1,0,5,1,1,0,圣物传奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908104,0,20,0,0
